CODGEO,P21_POP,P15_POP,SUPERF,NAIS1520,DECE1520,P21_MEN,NAISD22,DECESD22,P21_LOG,P21_RP,P21_RSECOCC,P21_LOGVAC,P21_RP_PROP,NBMENFISC21,PIMP21,MED21,TP6021,P21_EMPLT,P21_EMPLT_SAL,P15_EMPLT,P21_POP1564,P21_CHOM1564,P21_ACT1564,ETTOT21,ETAZ21,ETBE21,ETFZ21,ETGU21,ETGZ21,ETOQ21,ETTEF121,ETTEFP1021,REG,%_evol_creations_etabl,indicateur_dvm,prix_m2_logmts,%_evol_nb_ventes_logmts,%_evol_prix_m2_logmts,prix_m2_locaux,%_evol_nb_ventes_locaux,%_evol_prix_m2_locaux,pop_0_29ans,ind_jeunesse,tx_scolarisation,tx_pop_sans_diplome,tx_pop_bac+2_ou_+,densite_demographique,tx_evol_demographique,tx_vacance_log,tx_activite,tx_chomage,part_emplois_salaries,part_emplois_dans_la_commune,densite_etablissements,tx_etablissements,part_Ets_agriculture,part_Ets_industrie,part_Ets_construction,part_Ets_commerce_services,part_Ets_adm_publique,part_Ets_1_a_9_salariés,part_Ets_10_salaries_ou_+,population_category
61217,55.0,48.0,4.95,1.0,5.0,25.9433962264151,2.0,0.0,29.9433962264151,25.9433962264151,3.0,1.0,22.8301886792453,0.0,0.0,0.0,0.0,8.26804734131897,0.0,8.98039215686275,31.1320754716981,1.0377358490566,21.7924528301887,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,,0.9142857142857144,616.875,0.33,-0.53,,,,0.0,0.0,0.86,0.23,0.23,11.11,0.15,0.03,0.7,0.03,0.0,0.27,0.4,0.08,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0-500
61218,1774.0,1763.0,6.6,79.0,84.0,847.476808906844,14.0,12.0,916.415831570848,847.476808906844,10.1380915682359,58.8009310957682,653.664796301326,784.0,0.0,22310.0,0.0,395.357178054177,347.847353548369,457.935935455869,1008.89845952947,55.9141846214551,746.706679328218,51.0,2.0,8.0,6.0,29.0,8.0,6.0,36.0,14.0,28,0.05,1.2798837399705256,1253.6931818181818,0.17,0.11,1732.4166666666667,0.71,0.26,493.0,0.28,0.99,0.29,0.18,268.79,0.01,0.06,0.74,0.06,0.88,0.39,7.73,0.06,0.0392,0.1569,0.1176,0.5686,0.1176,0.7059,0.2745,1k-2k
61219,161.0,144.0,5.33,12.0,7.0,66.4774193548387,0.0,0.0,90.7564891222805,66.4774193548387,16.1860465116278,8.09302325581392,59.2064516129032,59.0,0.0,21860.0,0.0,9.34838709677419,3.11612903225806,9.05354205295395,95.5612903225806,12.4645161290323,82.058064516129,5.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,28,-0.67,1.21875,1099.2222222222222,2.0,0.24,,,,45.0,0.28,0.88,0.25,0.24,30.21,0.12,0.09,0.86,0.13,0.33,0.1,0.94,0.08,0.2,0.0,0.2,0.4,0.2,0.8,0.0,0-500
61221,446.0,422.0,5.36,27.0,12.0,183.886531048609,3.0,5.0,200.971531048609,183.886531048609,12.06,5.025,160.729554356422,175.0,0.0,22010.0,0.0,29.1571541160608,19.147439632863,38.0437303671685,282.508991227327,16.0241324835999,208.589853001624,10.0,3.0,0.0,0.0,5.0,4.0,2.0,9.0,0.0,28,0.5,1.308024691358025,808.2777777777778,-0.49,-0.33,1550.0,8.0,4.48,149.0,0.33,1.0,0.2,0.2,83.21,0.06,0.03,0.74,0.06,0.66,0.1,1.87,0.05,0.3,0.0,0.0,0.5,0.2,0.9,0.0,0-500
61222,780.0,742.0,10.91,45.0,24.0,323.09185133243,9.0,5.0,374.843872895772,323.09185133243,26.9110512129378,24.8409703504041,250.605309735678,326.0,0.0,22760.0,0.0,101.108234732992,73.5094022067375,94.4266023743973,464.050537232327,30.0407066946118,358.398843041932,14.0,2.0,2.0,3.0,5.0,1.0,2.0,10.0,3.0,28,0.5,1.448382126348228,1224.139534883721,0.1,0.15,109.0,0.5,3.36,256.0,0.33,0.97,0.26,0.17,71.49,0.05,0.07,0.77,0.06,0.73,0.22,1.28,0.04,0.1429,0.1429,0.2143,0.3571,0.1429,0.7143,0.2143,501-1k
61224,465.0,428.0,5.67,31.0,9.0,177.901502125381,9.0,3.0,190.231912886851,177.901502125381,1.02753423012251,11.3028765313477,158.362131801394,168.0,0.0,24460.0,0.0,34.2204510930743,20.0453702428296,39.2857946189118,296.272158372097,14.4039822570368,238.684236145774,10.0,2.0,1.0,2.0,2.0,0.0,3.0,9.0,1.0,28,0.0,1.3579109062980028,1602.2631578947369,0.36,0.32,4584.5,1.0,17.34,180.0,0.39,0.97,0.17,0.28,82.01,0.09,0.06,0.81,0.05,0.59,0.12,1.76,0.06,0.2,0.1,0.2,0.2,0.3,0.9,0.1,0-500
61225,29.0,28.0,5.37,5.0,2.0,13.0,0.0,1.0,28.0,13.0,9.0,6.0,11.0,0.0,0.0,0.0,0.0,20.9256866934597,16.9256866934597,14.7873120373312,16.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28,-0.5,1.9953488372093025,1468.0,0.0,-0.37,,,,10.0,0.34,1.0,0.32,0.09,5.4,0.04,0.21,0.81,0.0,0.81,1.31,0.56,0.23,1.0,0.0,0.0,0.0,0.0,0.6667,0.0,0-500
61227,143.0,141.0,7.61,9.0,9.0,64.1397058823529,1.0,0.0,84.6590857273142,64.1397058823529,8.54974160206717,11.969638242894,55.7279411764706,58.0,0.0,22580.0,0.0,11.4866159947125,0.971910112359551,16.92,76.7573529411765,6.30882352941177,65.1911764705882,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28,0.0,0.6589446589446589,949.5,2.0,0.11,,,,40.0,0.28,1.0,0.24,0.2,18.79,0.01,0.14,0.85,0.08,0.08,0.15,0.39,0.05,0.6667,0.0,0.0,0.0,0.3333,1.0,0.0,0-500
61228,752.0,710.0,44.45,43.0,38.0,312.615029287139,5.0,6.0,392.203469640708,312.615029287139,41.4295990881591,38.1588412654097,267.651726330276,304.0,0.0,21920.0,0.0,91.6608227775261,58.8962121972029,108.103938364971,462.882302755357,19.1477150915281,354.661056575674,18.0,10.0,0.0,2.0,4.0,1.0,2.0,15.0,0.0,28,18.0,1.612279226240538,1286.1698113207547,4.89,0.4,,,,279.0,0.37,0.98,0.17,0.32,16.92,0.06,0.1,0.77,0.04,0.64,0.2,0.4,0.06,0.5556,0.0,0.1111,0.2222,0.1111,0.8333,0.0,501-1k
61229,131.0,128.0,5.16,13.0,6.0,58.6567164179105,1.0,1.0,80.3233830845771,58.6567164179105,13.4126984126984,8.25396825396825,51.8134328358209,60.0,0.0,22410.0,0.0,2.93283582089552,1.95522388059702,3.04761904761906,58.6567164179105,2.93283582089552,49.8582089552239,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28,-0.67,0.6282051282051282,1807.3333333333333,0.2,0.04,,,,34.0,0.26,0.94,0.21,0.22,25.39,0.02,0.1,0.85,0.05,0.67,0.05,0.39,0.03,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0-500
61230,2878.0,3059.0,151.76,128.0,338.0,1386.69030017359,17.0,64.0,2256.94980356128,1386.69030017359,556.536324388672,313.72317899902,1065.07868338243,1401.0,46.0,21310.0,0.14,828.124742123047,614.594981912557,936.338399647423,1523.72364719364,112.823751413738,1148.77463154199,96.0,9.0,13.0,13.0,51.0,13.0,10.0,76.0,11.0,28,0.02,1.105214007782101,1736.9174528301887,1.23,0.25,1038.8148148148148,1.45,0.94,772.0,0.27,0.98,0.25,0.21,18.96,-0.06,0.14,0.75,0.07,0.74,0.54,0.63,0.07,0.0938,0.1354,0.1354,0.5312,0.1042,0.7917,0.1146,2k-5k
61232,1116.0,1142.0,53.41,64.0,67.0,512.525022493132,8.0,16.0,756.524298501833,512.525022493132,136.680092370019,107.319183638682,382.66651238967,507.0,0.0,21180.0,0.0,505.71753744972,408.037415865358,485.00966164273,625.773170862787,36.813398364853,480.045104115149,38.0,11.0,5.0,5.0,14.0,5.0,3.0,28.0,5.0,28,1.0,1.4693021379588542,1173.3076923076924,0.32,0.02,1236.7142857142858,1.33,-0.39,299.0,0.27,1.0,0.31,0.15,20.89,-0.02,0.14,0.77,0.06,0.81,0.81,0.71,0.07,0.2895,0.1316,0.1316,0.3684,0.0789,0.7368,0.1316,1k-2k
61233,230.0,229.0,12.37,9.0,9.0,102.043323274219,3.0,2.0,132.043323274219,102.043323274219,25.0,5.0,87.0277489083193,104.0,0.0,21490.0,0.0,24.9031388902127,4.02039365042755,25.172452825909,137.317871866481,7.93952521490881,105.41169109891,5.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,28,,2.671428571428572,1209.090909090909,0.05,0.11,,,,65.0,0.28,1.0,0.25,0.14,18.59,0.0,0.04,0.77,0.06,0.16,0.18,0.4,0.05,0.6,0.0,0.2,0.0,0.2,0.8,0.0,0-500
61234,1105.0,1147.0,6.14,59.0,30.0,445.321292531416,11.0,12.0,484.137336791444,445.321292531416,16.7614736577393,22.0545706022885,373.824059345643,445.0,0.0,25070.0,0.0,444.121687762775,423.538421434798,497.329303098234,670.484655998589,22.7686302647852,530.15071917385,31.0,2.0,4.0,12.0,10.0,6.0,3.0,20.0,9.0,28,0.8,1.0893595041322317,1468.0666666666666,0.07,-0.27,1067.8333333333333,1.4,2.85,402.0,0.36,0.97,0.11,0.37,179.97,-0.04,0.05,0.79,0.03,0.95,0.66,5.05,0.07,0.0645,0.129,0.3871,0.3226,0.0968,0.6452,0.2903,1k-2k
61237,314.0,322.0,13.58,23.0,12.0,143.227250366045,3.0,1.0,182.227250366045,143.227250366045,14.0,25.0,116.221611052949,140.0,0.0,21790.0,0.0,41.3828565602884,25.5855336438443,49.2966652107528,198.867266708946,11.8879819905401,157.168129322726,6.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,28,6.0,1.2636,1194.1666666666667,-0.5,0.09,,,,85.0,0.27,1.0,0.23,0.22,23.12,-0.02,0.14,0.79,0.06,0.62,0.21,0.44,0.04,0.5,0.0,0.3333,0.0,0.1667,0.6667,0.1667,0-500
61238,93.0,71.0,6.22,2.0,4.0,42.2727272727273,0.0,0.0,57.5557461406518,42.2727272727273,11.2075471698113,4.0754716981132,32.7613636363636,0.0,0.0,0.0,0.0,21.0635186053142,17.0396744824836,18.0365729202693,51.7840909090909,5.28409090909091,38.0454545454545,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,28,-0.5,1.1071428571428572,1568.5333333333333,0.5,0.31,,,,25.0,0.27,1.0,0.23,0.15,14.95,0.31,0.07,0.73,0.1,0.81,0.41,0.64,0.09,0.5,0.0,0.0,0.25,0.25,0.75,0.25,0-500
61240,418.0,441.0,14.53,26.0,20.0,196.649065407389,2.0,4.0,248.865281623605,196.649065407389,16.1621621621622,36.0540540540541,167.793480593943,162.0,0.0,22460.0,0.0,85.8516957371687,55.562463980998,149.13190336261,250.959900147232,8.47760853061792,207.658382022692,18.0,6.0,2.0,3.0,5.0,0.0,2.0,14.0,1.0,28,0.86,1.8705035971223023,1147.3170731707316,0.28,-0.44,,,,103.0,0.25,1.0,0.23,0.2,28.77,-0.05,0.14,0.83,0.03,0.65,0.34,1.24,0.09,0.3333,0.1111,0.1667,0.2778,0.1111,0.7778,0.0556,0-500
61241,411.0,407.0,12.92,28.0,21.0,184.38507932198,3.0,6.0,283.026383669806,184.38507932198,72.7355072463768,25.9057971014493,154.476713678338,181.0,0.0,22600.0,0.0,43.0554836292309,21.1036976639015,56.0526010313605,230.024640764895,21.9687921692603,184.054990634961,6.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,28,-0.33,1.5967514124293785,1273.3846153846155,1.32,0.05,,,,125.0,0.3,0.98,0.27,0.19,31.81,0.01,0.09,0.8,0.1,0.49,0.19,0.46,0.03,0.3333,0.3333,0.0,0.1667,0.1667,1.0,0.0,0-500
61242,216.0,237.0,25.34,13.0,10.0,112.996456725542,1.0,3.0,203.996456725542,112.996456725542,75.0,16.0,85.8511197471934,114.0,0.0,23070.0,0.0,36.6611813057557,18.5366843086886,28.9808207238707,129.38431231174,5.80757592385001,93.851918670188,5.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,28,2.0,2.845945945945946,1592.5897435897436,0.5,-0.28,,,,50.0,0.23,0.92,0.2,0.2,8.52,-0.09,0.08,0.73,0.04,0.51,0.28,0.2,0.04,0.4,0.0,0.2,0.2,0.2,1.0,0.0,0-500
61243,1382.0,1433.0,33.34,73.0,55.0,604.56945084039,14.0,8.0,703.705469751057,604.56945084039,55.7640106372501,43.3720082734167,517.857862466167,601.0,0.0,22820.0,0.0,362.116240467034,273.390536642691,424.242314709381,811.890176468501,43.0141271874296,634.238912355453,40.0,16.0,4.0,9.0,9.0,4.0,2.0,31.0,8.0,28,-0.21,1.0271739130434785,1226.4059405940593,0.36,0.25,,,,386.0,0.28,0.99,0.22,0.22,41.45,-0.04,0.06,0.78,0.05,0.75,0.45,1.2,0.07,0.4,0.1,0.225,0.225,0.05,0.775,0.2,1k-2k
61244,272.0,259.0,19.63,25.0,7.0,115.612515887073,1.0,4.0,199.918357811471,115.612515887073,70.6346243150367,13.6712176093619,96.8116034614263,113.0,0.0,23760.0,0.0,71.281543457455,49.6901584047514,72.0312001548787,172.69556789279,7.22431710178724,140.942217924175,13.0,8.0,0.0,1.0,3.0,0.0,1.0,10.0,1.0,28,0.0,0.6304347826086957,1575.6666666666667,0.15,-0.34,,,,90.0,0.33,1.0,0.15,0.35,13.86,0.05,0.07,0.82,0.04,0.7,0.41,0.66,0.11,0.6154,0.0,0.0769,0.2308,0.0769,0.7692,0.0769,0-500
61248,511.0,538.0,28.7,23.0,41.0,244.336311752828,5.0,3.0,407.709309464499,244.336311752828,92.2105263157894,71.162471395881,180.213620326305,241.0,0.0,17800.0,0.0,152.629414714929,68.2188407162416,137.859497124624,265.344630145808,16.9315014344684,192.732166352601,30.0,16.0,1.0,4.0,7.0,4.0,2.0,23.0,2.0,28,2.5,0.5205021955594038,1101.388888888889,0.64,0.44,73.0,-0.67,-0.85,120.0,0.23,0.97,0.32,0.18,17.8,-0.05,0.17,0.73,0.06,0.45,0.58,1.05,0.12,0.5333,0.0333,0.1333,0.2333,0.0667,0.7667,0.0667,501-1k
61251,153.0,151.0,8.85,8.0,7.0,64.0,0.0,1.0,88.5714285714285,64.0,18.4285714285714,6.14285714285712,55.0,63.0,0.0,23660.0,0.0,29.9690547133442,15.8611552927183,27.0443298087259,94.0,4.0,75.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,28,1.5,1.4361702127659577,1461.8181818181818,-0.15,-0.08,,,,40.0,0.26,1.0,0.18,0.29,17.29,0.01,0.07,0.8,0.04,0.53,0.32,0.45,0.06,0.25,0.0,0.0,0.5,0.25,1.0,0.0,0-500
61252,135.0,131.0,12.76,3.0,4.0,62.6086956521739,1.0,2.0,97.9586956521739,62.6086956521739,21.21,14.14,53.804347826087,62.0,0.0,22280.0,0.0,22.4596232044498,10.7514819832034,24.3229792824792,72.3913043478261,5.8695652173913,47.9347826086957,6.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,28,-0.25,3.0181159420289854,1302.75,0.09,-0.04,,,,40.0,0.3,1.0,0.17,0.25,10.58,0.03,0.14,0.66,0.08,0.48,0.31,0.47,0.1,0.8333,0.0,0.0,0.0,0.1667,0.6667,0.1667,0-500
61255,526.0,562.0,14.26,25.0,37.0,269.082491428681,2.0,11.0,374.082491428681,269.082491428681,67.0,38.0,194.134027757754,261.0,0.0,20720.0,0.0,150.988379736804,124.007660481493,204.464472329417,292.535599820946,17.5641921556846,217.448649682306,12.0,1.0,2.0,1.0,6.0,1.0,2.0,11.0,1.0,28,1.29,1.1945759793370645,2258.0,1.12,1.01,2335.6666666666665,-0.25,3.72,120.0,0.23,0.98,0.3,0.17,36.89,-0.06,0.1,0.74,0.06,0.82,0.52,0.84,0.04,0.0833,0.1667,0.0833,0.5,0.1667,0.9167,0.0833,501-1k
61256,151.0,151.0,4.34,8.0,7.0,61.5921052631579,2.0,1.0,75.5921052631579,61.5921052631579,9.0,5.0,54.6381578947368,61.0,0.0,22360.0,0.0,20.0740603064913,16.1003760959649,16.0863787688649,92.3881578947368,5.96052631578947,75.5,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,28,,0.4818840579710144,904.2631578947369,0.36,-0.41,,,,30.0,0.2,1.0,0.22,0.28,34.79,0.0,0.07,0.82,0.06,0.8,0.22,0.46,0.03,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0-500
61257,120.0,129.0,3.85,7.0,7.0,48.0,1.0,0.0,79.407894736842,48.0,16.2105263157894,15.1973684210526,35.0,44.0,0.0,20610.0,0.0,19.2313668587038,14.1860246348385,20.7588545027567,79.0,7.0,57.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,28,,3.173076923076923,775.8947368421053,-0.39,-0.24,,,,45.0,0.38,0.95,0.2,0.16,31.17,-0.07,0.19,0.72,0.09,0.74,0.24,1.04,0.08,0.25,0.0,0.25,0.25,0.25,1.0,0.0,0-500
61258,659.0,733.0,0.62,29.0,54.0,374.633161022389,4.0,16.0,463.138881748857,374.633161022389,8.85057207264683,79.6551486538214,172.352919719445,363.0,0.0,19190.0,0.0,372.480651021856,310.454860671021,379.512990468925,355.289177507283,32.0666084168324,270.12090101844,47.0,0.0,4.0,2.0,30.0,10.0,11.0,36.0,9.0,28,-0.5,1.5109672378188317,1501.138888888889,-0.2,-0.03,3497.4285714285716,0.17,3.95,189.0,0.29,1.0,0.31,0.19,1062.9,-0.1,0.17,0.76,0.09,0.83,1.05,75.81,0.13,0.0,0.0851,0.0426,0.6383,0.234,0.766,0.1915,501-1k
61259,69.0,76.0,7.33,0.0,2.0,28.52,0.0,0.0,40.52,28.52,10.0,2.0,19.32,0.0,0.0,0.0,0.0,15.1489410510665,13.2208350672474,19.5000519122543,44.16,0.0,31.28,6.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,28,,1.7903225806451613,1258.4285714285713,0.4,0.26,,,,24.0,0.35,1.0,0.22,0.22,9.41,-0.09,0.05,0.71,0.0,0.87,0.34,0.82,0.21,0.0,0.1667,0.0,0.6667,0.1667,0.6667,0.1667,0-500
61260,534.0,569.0,21.39,35.0,24.0,240.087646845805,10.0,7.0,293.084077662003,240.087646845805,27.9981143934632,24.998316422735,186.010363639082,237.0,0.0,21680.0,0.0,52.8280465244633,23.8407663784722,57.7094356704565,332.3207061727,18.8750316172379,256.768335746583,15.0,10.0,1.0,0.0,3.0,0.0,1.0,13.0,0.0,28,0.0,1.1293706293706294,1084.0285714285715,-0.15,0.34,,,,185.0,0.35,1.0,0.25,0.14,24.96,-0.06,0.09,0.77,0.06,0.45,0.16,0.7,0.06,0.6667,0.0667,0.0,0.2,0.0667,0.8667,0.0,501-1k
61261,175.0,173.0,3.44,12.0,6.0,73.9583333333333,2.0,1.0,96.4214912280702,73.9583333333333,8.1684210526316,14.2947368421053,58.3333333333333,74.0,0.0,22350.0,0.0,18.8817416014777,14.8937903495605,21.5102675199107,114.583333333333,13.5416666666667,84.375,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,28,1.0,2.645833333333333,1050.7894736842106,0.0,-0.52,7000.0,-0.33,7.06,40.0,0.23,0.85,0.17,0.27,50.87,0.01,0.15,0.74,0.12,0.79,0.16,1.45,0.07,0.4,0.0,0.0,0.4,0.2,0.8,0.0,0-500
61262,109.0,136.0,6.31,13.0,4.0,46.8508771929825,1.0,0.0,62.8508771929825,46.8508771929825,5.0,11.0,33.4649122807018,51.0,0.0,23720.0,0.0,9.7487651819887,3.95248754674236,13.3600622821572,64.0614035087719,3.82456140350877,54.5,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,28,0.0,0.8012820512820513,1442.2,0.11,0.91,,,,35.0,0.32,0.93,0.34,0.16,17.27,-0.2,0.18,0.85,0.06,0.41,0.15,0.48,0.06,0.3333,0.0,0.3333,0.3333,0.0,1.0,0.0,0-500
61263,198.0,224.0,11.05,13.0,7.0,87.0434782608696,4.0,0.0,99.0434782608696,87.0434782608696,5.0,7.0,78.4347826086957,88.0,0.0,23820.0,0.0,21.5511053862287,8.97279695078632,36.312185358439,119.565217391304,5.73913043478261,87.0434782608696,7.0,3.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,28,2.0,1.325,1800.5652173913043,0.28,-0.14,2882.0,0.0,6.28,55.0,0.28,1.0,0.22,0.29,17.92,-0.12,0.07,0.73,0.05,0.42,0.18,0.63,0.08,0.4286,0.0,0.0,0.1429,0.4286,1.0,0.0,0-500
61264,59.0,58.0,5.31,4.0,3.0,29.5,1.0,0.0,41.8333333333333,29.5,4.11111111111111,8.22222222222222,24.741935483871,0.0,0.0,0.0,0.0,40.0096696746517,33.395230350535,31.5557540590417,34.258064516129,1.90322580645161,31.4032258064516,8.0,6.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,28,0.0,6.375,2538.7272727272725,0.57,1.63,,,,15.0,0.25,1.0,0.17,0.25,11.11,0.02,0.2,0.92,0.06,0.83,1.17,1.51,0.27,0.75,0.0,0.0,0.125,0.125,0.875,0.125,0-500
61265,160.0,172.0,9.17,3.0,11.0,80.0,2.0,1.0,107.0,80.0,15.0,12.0,69.1358024691358,80.0,0.0,21080.0,0.0,16.8102186962676,5.9302927768955,25.0865384615385,110.617283950617,8.88888888888889,80.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,28,3.0,2.56993006993007,795.5555555555555,0.38,-0.06,,,,25.0,0.16,0.95,0.18,0.21,17.45,-0.07,0.11,0.72,0.08,0.35,0.15,0.33,0.04,0.0,0.0,0.6667,0.0,0.3333,1.0,0.0,0-500
61266,81.0,83.0,2.76,9.0,6.0,39.0361445783133,1.0,0.0,49.7812426175289,39.0361445783133,7.52156862745098,3.22352941176471,35.1325301204819,0.0,0.0,0.0,0.0,12.7610029202888,3.97787039016829,11.5184503260453,48.7951807228916,4.87951807228916,42.9397590361446,4.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,28,,0.3627450980392157,1512.2,1.0,0.65,,,,30.0,0.37,0.92,0.16,0.24,29.35,-0.02,0.06,0.88,0.1,0.31,0.26,1.45,0.1,0.5,0.0,0.25,0.0,0.25,0.75,0.0,0-500
61267,202.0,203.0,6.61,18.0,9.0,86.7121951219512,2.0,1.0,124.428613032399,86.7121951219512,22.8283582089552,14.8880597014925,71.9317073170732,88.0,0.0,22340.0,0.0,14.8408184405871,5.96887047728309,19.0010587835707,120.214634146341,13.7951219512195,96.5658536585366,5.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,28,0.25,2.230769230769231,1152.904761904762,0.11,0.28,,,,50.0,0.25,1.0,0.22,0.17,30.56,-0.0,0.12,0.8,0.11,0.4,0.12,0.76,0.06,0.4,0.0,0.2,0.2,0.2,1.0,0.0,0-500
61268,114.0,119.0,10.34,8.0,5.0,53.3809523809524,5.0,1.0,91.6435786435786,53.3809523809524,21.2570145903479,17.0056116722783,43.4285714285714,57.0,0.0,21730.0,0.0,11.1830824191524,3.94498718105721,21.2972972972973,70.5714285714286,7.23809523809524,55.1904761904762,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,28,1.0,1.2288461538461537,1620.1612903225807,2.44,0.27,,,,40.0,0.35,0.88,0.19,0.17,11.03,-0.04,0.19,0.78,0.1,0.35,0.16,0.48,0.09,0.4,0.0,0.0,0.4,0.2,0.8,0.0,0-500
61269,483.0,478.0,10.68,22.0,22.0,214.969666675252,1.0,8.0,360.89344261449,214.969666675252,125.656584836566,20.267191102672,183.299431002991,201.0,0.0,22390.0,0.0,41.0669541792106,13.020130310969,47.4508081733663,287.634285664333,29.1686355257792,218.524804220738,10.0,3.0,0.0,2.0,4.0,1.0,1.0,8.0,0.0,28,-0.2,1.2126315789473685,1002.7916666666666,0.14,0.15,,,,120.0,0.25,1.0,0.23,0.24,45.22,0.01,0.06,0.76,0.1,0.32,0.14,0.94,0.05,0.3,0.0,0.2,0.4,0.1,0.8,0.0,0-500
61271,82.0,98.0,5.37,4.0,6.0,41.0,2.0,1.0,60.0,41.0,12.0,7.0,30.75,0.0,0.0,0.0,0.0,42.766270156681,30.2556469960231,28.5428759722925,48.4545454545455,3.72727272727273,35.4090909090909,5.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,28,0.33,1.1636363636363636,1220.2,4.0,0.28,,,,25.0,0.3,1.0,0.18,0.16,15.27,-0.16,0.12,0.73,0.08,0.71,0.88,0.93,0.12,0.4,0.0,0.0,0.4,0.2,0.8,0.2,0-500
61272,25.0,29.0,3.86,2.0,0.0,7.69230769230769,0.0,0.0,15.6923076923077,7.69230769230769,6.0,2.0,4.80769230769231,0.0,0.0,0.0,0.0,21.1168672905971,21.1168672905971,21.3216660663065,15.3846153846154,0.0,11.5384615384615,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,28,1.0,1.3740458015267176,981.0,-0.6,-0.73,,,,4.0,0.16,1.0,0.13,0.33,6.48,-0.14,0.13,0.75,0.0,1.0,1.37,1.04,0.52,0.75,0.0,0.0,0.0,0.25,0.5,0.25,0-500
61273,50.0,54.0,3.62,4.0,2.0,26.9230769230769,0.0,0.0,35.9230769230769,26.9230769230769,7.0,2.0,25.0,0.0,0.0,0.0,0.0,9.66055164787723,0.0,9.89388123785837,30.7692307692308,0.961538461538462,29.8076923076923,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,,0.0606060606060606,1014.5294117647059,0.7,0.23,,,,35.0,0.7,,0.2,0.33,13.81,-0.07,0.06,0.97,0.03,0.0,0.31,0.55,0.07,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0-500
61274,240.0,221.0,11.81,26.0,8.0,91.6182572614108,1.0,6.0,133.058257261411,91.6182572614108,39.4666666666667,1.97333333333333,80.6639004149378,91.0,0.0,21680.0,0.0,23.8487014763943,8.02073254084681,30.3954465198068,138.423236514523,12.9460580912863,114.522821576763,5.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,28,-0.5,0.8705128205128205,1273.25,0.33,0.03,,,,90.0,0.38,0.96,0.18,0.21,20.32,0.09,0.01,0.83,0.09,0.34,0.17,0.42,0.05,0.2,0.0,0.0,0.4,0.4,1.0,0.0,0-500
61275,753.0,834.0,19.1,36.0,66.0,391.07224943663,12.0,8.0,577.07224943663,391.07224943663,41.0,145.0,259.044469240694,386.0,0.0,19880.0,0.0,320.528810421799,249.795462161663,284.850220227883,415.981884118598,38.9980790143644,322.987560376007,42.0,5.0,6.0,1.0,24.0,11.0,6.0,33.0,4.0,28,0.38,1.2549830208179535,990.5890410958904,0.24,-0.11,693.1538461538462,2.25,-0.46,190.0,0.25,0.98,0.29,0.15,39.42,-0.1,0.25,0.78,0.09,0.78,0.77,2.2,0.11,0.119,0.1429,0.0238,0.5714,0.1429,0.7857,0.0952,501-1k
61276,152.0,174.0,5.81,6.0,10.0,71.1898734177215,2.0,0.0,94.697526478946,71.1898734177215,10.7743409863946,12.7333120748299,59.6455696202532,62.0,0.0,23270.0,0.0,5.84361940524499,2.9575434558779,12.2576004118611,88.5063291139241,9.62025316455696,66.379746835443,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,28,,2.478947368421053,1002.3333333333334,0.2,-0.2,,,,60.0,0.39,1.0,0.2,0.21,26.16,-0.13,0.13,0.75,0.11,0.51,0.07,0.34,0.03,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0-500
